g6,n,edges,alpha,theta,gap,ratio,status
M_CcA?LB`DAISAg@_,14,24,5,5.9940922328,0.9940922328,1.1988184466,Solved
M?GaCHPC_o?paDwE?,14,24,5,5.9940898435,0.9940898435,1.1988179687,Solved
M_L?G_O@GQcTGs_w?,14,24,5,5.9940892702,0.9940892702,1.1988178540,Solved
M`AI??BDOSCHUHgM?,14,25,5,5.9940476590,0.9940476590,1.1988095318,Solved
MoCI?CDAOGcTSQKK?,14,24,5,5.9940431928,0.9940431928,1.1988086386,Solved
M`OS?GGG_HaMAqWw?,14,25,5,5.9939925643,0.9939925643,1.1987985129,Solved
Ma_`?CG?WI?TDDME?,14,23,5,5.9939029732,0.9939029732,1.1987805946,Solved
M`??Z?BD?oC`AL_M?,14,23,5,5.9936227174,0.9936227174,1.1987245435,Solved
M``???H@OdcUEoHo?,14,24,5,5.9936163979,0.9936163979,1.1987232796,Solved
M_??j?KE@G`WCJgK?,14,23,5,5.9935094159,0.9935094159,1.1987018832,Solved
M@aAAPGGO`@rDkHq?,14,27,5,5.9934996762,0.9934996762,1.1986999352,Solved
M`GOOHA_PAAPAD@I_,14,22,5,5.9934148570,0.9934148570,1.1986829714,Solved
Mo?I?CDDO`CRIQUG?,14,24,5,5.9932509693,0.9932509693,1.1986501939,Solved
MaGP?CC_?D`MBQK[?,14,24,5,5.9931519716,0.9931519716,1.1986303943,Solved
M_?H?_FAosAaWQgH?,14,24,5,5.9931354697,0.9931354697,1.1986270939,Solved
M?CaA?TI`cOhaooK?,14,25,5,5.9930470562,0.9930470562,1.1986094112,Solved
MoCG?HOCOKcDOpIc?,14,23,5,5.9930297661,0.9930297661,1.1986059532,Solved
MgK?C?RDPAGp?eBG_,14,24,5,5.9930159882,0.9930159882,1.1986031976,Solved
Md?@?G[AOEH@@dWM?,14,24,5,5.9927217508,0.9927217508,1.1985443502,Solved
MWOC?GGL?LA[EQO{?,14,25,5,5.9927049820,0.9927049820,1.1985409964,Solved
M`?CGGGI_bgcEPWw?,14,25,5,5.9926297338,0.9926297338,1.1985259468,Solved
M@?IKR?o@TAjEcHW_,14,28,5,5.9926119293,0.9926119293,1.1985223859,Solved
MoC??KIC`GgcSYIT?,14,25,5,5.9924406024,0.9924406024,1.1984881205,Solved
M@aAb?CA?FdCDCo@_,14,23,5,5.9923622293,0.9923622293,1.1984724459,Solved
MQ_Q@?RH?K@HoDAM?,14,24,5,5.9922105121,0.9922105121,1.1984421024,Solved
Mo?OGogO@C_WBDSH?,14,22,5,5.9921718198,0.9921718198,1.1984343640,Solved
Mi?HG_O_GI?TATIE?,14,23,5,5.9921493914,0.9921493914,1.1984298783,Solved
M?op?`A_WccKoBBo?,14,25,5,5.9920407404,0.9920407404,1.1984081481,Solved
M`C?IGIA@GaQ?ZgK?,14,23,5,5.9919574995,0.9919574995,1.1983914999,Solved
M`?_WOPO_H?IEBgB?,14,22,5,5.9919184354,0.9919184354,1.1983836871,Solved
MCCa?E_P?A`KBa[B?,14,23,5,5.9917860692,0.9917860692,1.1983572138,Solved
ME?aGA@EOW?XIHWM?,14,24,5,5.9917187976,0.9917187976,1.1983437595,Solved
MoOGOCD@_dCJKKTO?,14,25,5,5.9915933979,0.9915933979,1.1983186796,Solved
M_OW@EAA?a_qGJ[K?,14,24,5,5.9915857394,0.9915857394,1.1983171479,Solved
M@QC?d@BGccsaBXO_,14,27,5,5.9914866569,0.9914866569,1.1982973314,Solved
MhC??CEdAICCATAb?,14,23,5,5.9912601012,0.9912601012,1.1982520202,Solved
M??PQaG`_oCHPHWM?,14,24,5,5.9912364856,0.9912364856,1.1982472971,Solved
MqGOOGKOSC_WGJCL?,14,24,5,5.9912041082,0.9912041082,1.1982408216,Solved
MoC?G_GGpH?KS`R@?,14,22,5,5.9911716434,0.9911716434,1.1982343287,Solved
MWe?_CDO?Qgo?LKA_,14,23,5,5.9911625540,0.9911625540,1.1982325108,Solved
MY_?_IBCPG@PPDAM?,14,24,5,5.9910148918,0.9910148918,1.1982029784,Solved
MqC_?CTa`A@`OE?h_,14,24,5,5.9909015811,0.9909015811,1.1981803162,Solved
MqC_GOgD?F?YOH_E_,14,24,5,5.9909009380,0.9909009380,1.1981801876,Solved
M?QA`_OI?HcsaQo[?,14,25,5,5.9908889741,0.9908889741,1.1981777948,Solved
M_CcACaCOZ@qSGgC_,14,25,5,5.9908645682,0.9908645682,1.1981729136,Solved
M@PC?`@aGMasJoiB?,14,28,5,5.9908631944,0.9908631944,1.1981726389,Solved
MC?a?oBIAG[??NF__,14,23,5,5.9908172312,0.9908172312,1.1981634462,Solved
Mo?OH@@C?D`iIcUA?,14,23,5,5.9907402379,0.9907402379,1.1981480476,Solved
M_O@?cK@c`@IHB[K?,14,24,5,5.9907128919,0.9907128919,1.1981425784,Solved
M@CGCECAa_gSHRW[?,14,25,5,5.9907109059,0.9907109059,1.1981421812,Solved
M?D@KA?SPP@SDOw@_,14,23,5,5.9907000569,0.9907000569,1.1981400114,Solved
MMI?GOcaAA?YCJ?m?,14,24,5,5.9906665294,0.9906665294,1.1981333059,Solved
M?`GhPB_ogD@gISD?,14,26,5,5.9906460679,0.9906460679,1.1981292136,Solved
M@QAC?XT?ECQHIaB?,14,24,5,5.9905493870,0.9905493870,1.1981098774,Solved
MCHC@E@O_ibEH_QG_,14,25,5,5.9905459355,0.9905459355,1.1981091871,Solved
M_?G_ggW?K?LAdkA?,14,22,5,5.9904908055,0.9904908055,1.1980981611,Solved
M`C?I?BA`?ahBIgK?,14,23,5,5.9904467860,0.9904467860,1.1980893572,Solved
Ma?_?SEa@C`DDPK[?,14,24,5,5.9904366969,0.9904366969,1.1980873394,Solved
M@O[@DAC`@_iaHoQ?,14,25,5,5.9904361483,0.9904361483,1.1980872297,Solved
M`?GGGaAWcbCORgo?,14,24,5,5.9904340756,0.9904340756,1.1980868151,Solved
M@@G_MAGY@BHaEw_?,14,25,5,5.9904252425,0.9904252425,1.1980850485,Solved
M`?GaQ?GOSad@kHw?,14,25,5,5.9904239909,0.9904239909,1.1980847982,Solved
M_C`O_OgQPGe@q`w?,14,26,5,5.9903307330,0.9903307330,1.1980661466,Solved
MoCQ?cD?OPCRHEQK?,14,24,5,5.9902704106,0.9902704106,1.1980540821,Solved
Mk_P?@@@OQAR@iIK?,14,24,5,5.9902559071,0.9902559071,1.1980511814,Solved
M?LSC?DAhAgPcHWo?,14,25,5,5.9902555227,0.9902555227,1.1980511045,Solved
M?SsACIC`BcAoH`P?,14,25,5,5.9902364929,0.9902364929,1.1980472986,Solved
MoGOOP?CWLEHPc`w?,14,26,5,5.9902242463,0.9902242463,1.1980448493,Solved
Mo??WGHEQ?cdKISo?,14,24,5,5.9901873929,0.9901873929,1.1980374786,Solved
Mo?@P_KDAO_wCJO{?,14,25,5,5.9901872333,0.9901872333,1.1980374467,Solved
M?@CP_gF?dK@`Po[?,14,25,5,5.9901849696,0.9901849696,1.1980369939,Solved
M`@`O_GaAB_kCd`w?,14,26,5,5.9901849585,0.9901849585,1.1980369917,Solved
Mg?pOOOaIG?\CU`w?,14,26,5,5.9901842066,0.9901842066,1.1980368413,Solved
M@QAKSPCd?KABJBM?,14,27,5,5.9901835829,0.9901835829,1.1980367166,Solved
M`CGG?B@OQARWIgK?,14,23,5,5.9901360479,0.9901360479,1.1980272096,Solved
MoC?H@AB?@`XLASS?,14,23,5,5.9901177072,0.9901177072,1.1980235414,Solved
MpD?O@B@OWCQCR_M?,14,24,5,5.9901153906,0.9901153906,1.1980230781,Solved
M_@?_oaK?J@eAego?,14,24,5,5.9901054168,0.9901054168,1.1980210834,Solved
M_gQ??D?oqCa?j[K?,14,24,5,5.9901044548,0.9901044548,1.1980208910,Solved
M?`AOgaK?GbDgQo[?,14,25,5,5.9901019820,0.9901019820,1.1980203964,Solved
ML_A?IBCQGD@@dAM?,14,24,5,5.9900964013,0.9900964013,1.1980192803,Solved
M_OCGODCPGbDGk[o?,14,25,5,5.9900605757,0.9900605757,1.1980121151,Solved
M@?A[WgDKDGJTAi@_,14,28,5,5.9900212885,0.9900212885,1.1980042577,Solved
MMg?GGcAQAOQCJ?m?,14,24,5,5.9899644657,0.9899644657,1.1979928931,Solved
MoCI?SaHA_?hCL_]?,14,25,5,5.9899519008,0.9899519008,1.1979903802,Solved
MA_@X@?@OHAH_LME?,14,23,5,5.9899026499,0.9899026499,1.1979805300,Solved
M_I?WG[GGCkHSQCs?,14,25,5,5.9898221153,0.9898221153,1.1979644231,Solved
Mb??D?FAocH`HCAI_,14,24,5,5.9898203745,0.9898203745,1.1979640749,Solved
M_`a___AWpCH@dBw?,14,26,5,5.9898159292,0.9898159292,1.1979631858,Solved
MpEA?OEOOE@aGJCM?,14,24,5,5.9897765537,0.9897765537,1.1979553107,Solved
MI?KSI_C?EacICOB_,14,23,5,5.9897639330,0.9897639330,1.1979527866,Solved
MoMA?_`P?L@O?VCL?,14,24,5,5.9897625509,0.9897625509,1.1979525102,Solved
Mo?P?WECaoDAOX_]?,14,25,5,5.9896944193,0.9896944193,1.1979388839,Solved
M_@@?qGA?c_yHI[K?,14,24,5,5.9896709713,0.9896709713,1.1979341943,Solved
M?QQ?_aC_PdggQo[?,14,25,5,5.9896644832,0.9896644832,1.1979328966,Solved
MgC?CGI@`O_dSpK[?,14,25,5,5.9896387604,0.9896387604,1.1979277521,Solved
Mo?@HOSE?GhDcqO{?,14,26,5,5.9896312707,0.9896312707,1.1979262541,Solved
M_A_WwGWI`ASGP?e_,14,25,5,5.9895985969,0.9895985969,1.1979197194,Solved
MoC?GTOC_WcDP@GS_,14,23,5,5.9895518277,0.9895518277,1.1979103655,Solved
M@Q@KP??WCAdEEwE?,14,24,5,5.9895333520,0.9895333520,1.1979066704,Solved
M?PSP_AH?`dC_Ro[?,14,25,5,5.9895236892,0.9895236892,1.1979047378,Solved
MgC_S?TCPAGR?iBC_,14,24,5,5.9895213429,0.9895213429,1.1979042686,Solved
M_D_O_G@HBCYCe_w?,14,24,5,5.9895206792,0.9895206792,1.1979041358,Solved
Mo?I_CDDO`DHGEQG_,14,24,5,5.9894806124,0.9894806124,1.1978961225,Solved
MR???MHQS[HoCcHG_,14,26,5,5.9894626549,0.9894626549,1.1978925310,Solved
M_G?G_DE_wKC?rgK_,14,24,5,5.9894040916,0.9894040916,1.1978808183,Solved
McH?_GGK?H_]AqWw?,14,25,5,5.9893744836,0.9893744836,1.1978748967,Solved
M`OK?GGG_HaMCqWw?,14,25,5,5.9893508227,0.9893508227,1.1978701645,Solved
Mo?I?CDAOpCRTOKK?,14,24,5,5.9893088885,0.9893088885,1.1978617777,Solved
M?Ss?SQO`@cI`HoQ?,14,25,5,5.9892478021,0.9892478021,1.1978495604,Solved
M_??j?KE@S?iCJgK?,14,23,5,5.9891560932,0.9891560932,1.1978312186,Solved
MoC?GDOCOGcTIQRC?,14,23,5,5.9891425573,0.9891425573,1.1978285115,Solved
M?oPAA@@`IASMCoF?,14,24,5,5.9891349752,0.9891349752,1.1978269950,Solved
M_?P?LGa?QCdCeK[?,14,24,5,5.9891349738,0.9891349738,1.1978269948,Solved
M_`?X?OGGa?B?xN@?,14,22,5,5.9891349736,0.9891349736,1.1978269947,Solved
M_OH?c_?[GAD@dME?,14,23,5,5.9891349707,0.9891349707,1.1978269941,Solved
MC?q?E_Q?A`KBa[B?,14,23,5,5.9891349707,0.9891349707,1.1978269941,Solved
M?CiCC`Cm@GgaDKa?,14,25,5,5.9891277063,0.9891277063,1.1978255413,Solved
M_@QOO_aGbCpKS`w?,14,26,5,5.9891116892,0.9891116892,1.1978223378,Solved
M_GOd?BBOo?RPIWH?,14,24,5,5.9891037473,0.9891037473,1.1978207495,Solved
M`?KGGGGa@aMEQWw?,14,25,5,5.9890815610,0.9890815610,1.1978163122,Solved
MoGOQ?oAGe?yPE`w?,14,26,5,5.9890733534,0.9890733534,1.1978146707,Solved
M_QRD?GC?BaSADHA_,14,23,5,5.9890695367,0.9890695367,1.1978139073,Solved
M_CgA?RG_asWPaaK?,14,25,5,5.9890691760,0.9890691760,1.1978138352,Solved
M@@I?oSaKSGLGsh_?,14,26,5,5.9890690679,0.9890690679,1.1978138136,Solved
M`C?D?FAoCH`DEWI?,14,24,5,5.9890599054,0.9890599054,1.1978119811,Solved
Mo?Ga?`??L`YTCMC?,14,23,5,5.9889990644,0.9889990644,1.1977998129,Solved
MW_OaAD?p_@PPDAM?,14,24,5,5.9889972882,0.9889972882,1.1977994576,Solved
McG@I?SCOW?XALWM?,14,24,5,5.9889696584,0.9889696584,1.1977939317,Solved
M_E_aCaG___LRDBY?,14,26,5,5.9889441627,0.9889441627,1.1977888325,Solved
M?LCK?O@YPCHCdWw?,14,25,5,5.9889421281,0.9889421281,1.1977884256,Solved
M_GXCDACYA?bKIa`?,14,25,5,5.9889395469,0.9889395469,1.1977879094,Solved
M?OqCC_CGc@LbCwE?,14,24,5,5.9888925399,0.9888925399,1.1977785080,Solved
ME?_IA@E_W?XIHWM?,14,24,5,5.9888390944,0.9888390944,1.1977678189,Solved
MoC@?WILAC?dSP_]?,14,25,5,5.9888370424,0.9888370424,1.1977674085,Solved
MBQC@C_B?DacARo[?,14,25,5,5.9887874578,0.9887874578,1.1977574916,Solved
MO@C`_gBASAB@XO{?,14,25,5,5.9887770468,0.9887770468,1.1977554094,Solved
MoC??SKDPDcKP`T_?,14,25,5,5.9887678235,0.9887678235,1.1977535647,Solved
MoCHA?oAODahPc`w?,14,26,5,5.9887479124,0.9887479124,1.1977495825,Solved
M?F@PaOQ@GGL_e@{?,14,26,5,5.9886945773,0.9886945773,1.1977389155,Solved
M_DaOOO_GKcLKS`w?,14,26,5,5.9886863832,0.9886863832,1.1977372766,Solved
MdHAC?aAOE@cCF@M?,14,24,5,5.9886072109,0.9886072109,1.1977214422,Solved
M_WOD?F?qc?DKDBD?,14,24,5,5.9885477776,0.9885477776,1.1977095555,Solved
M@@CHOWH?SgDcPo[?,14,25,5,5.9885474122,0.9885474122,1.1977094824,Solved
M?HCP_WH?_gT`Qo[?,14,25,5,5.9884164134,0.9884164134,1.1976832827,Solved
M@AAYGhaQ_Q??nJB?,14,27,5,5.9884042698,0.9884042698,1.1976808540,Solved
MCO_QA@@`DAgMCoF?,14,24,5,5.9883825424,0.9883825424,1.1976765085,Solved
M@?LC_cEAIHO?NO{?,14,25,5,5.9883429779,0.9883429779,1.1976685956,Solved
MoCQ?cD@?PCRGUQK?,14,24,5,5.9882908627,0.9882908627,1.1976581725,Solved
M`?_GOPQ_H?WEBgB?,14,22,5,5.9882579921,0.9882579921,1.1976515984,Solved
M?PD?goI?__taQo[?,14,25,5,5.9881971153,0.9881971153,1.1976394231,Solved
M`?GI?QAPCagAJgK?,14,23,5,5.9881541174,0.9881541174,1.1976308235,Solved
M_?WP?GCxKEOOX_Y?,14,24,5,5.9881222235,0.9881222235,1.1976244447,Solved
Mo?a?SS@`o@ESP_]?,14,25,5,5.9881080593,0.9881080593,1.1976216119,Solved
M_CaCC`CcH`iSGI__,14,25,5,5.9880986884,0.9880986884,1.1976197377,Solved
MhC??CDcQWCPAH@c_,14,23,5,5.9880331086,0.9880331086,1.1976066217,Solved
M`?GD?FAoCJ@DEWI?,14,24,5,5.9880327827,0.9880327827,1.1976065565,Solved
M`O?_WEX?oOPGX_]?,14,25,5,5.9879179693,0.9879179693,1.1975835939,Solved
Mo?OOGBAPCeEPIUO?,14,24,5,5.9879014017,0.9879014017,1.1975802803,Solved
M`A?xGKAA_cQ?ZO[?,14,25,5,5.9878525838,0.9878525838,1.1975705168,Solved
MaG_@CP@Oo_tAkb_?,14,25,5,5.9877798776,0.9877798776,1.1975559755,Solved
MaCC?g`APC_uBIZ_?,14,26,5,5.9877783128,0.9877783128,1.1975556626,Solved
Mb_@?IBGQGB@@dAM?,14,24,5,5.9877619859,0.9877619859,1.1975523972,Solved
MCHCC?`O`aaeQoBg?,14,25,5,5.9876345001,0.9876345001,1.1975269000,Solved
MB_cAA`?oKB@PDAM?,14,24,5,5.9875809702,0.9875809702,1.1975161940,Solved
M_D?H?g@GQaYKa_w?,14,24,5,5.9875647452,0.9875647452,1.1975129490,Solved
MoC?GDOCOGcTQQJC?,14,23,5,5.9875180695,0.9875180695,1.1975036139,Solved
MC`@`?COO@`KBa[B?,14,23,5,5.9874808128,0.9874808128,1.1974961626,Solved
MC?`AECE_QA`QHWM?,14,24,5,5.9874739823,0.9874739823,1.1974947965,Solved
M_gO`?@@?T_YPH[K?,14,24,5,5.9874628408,0.9874628408,1.1974925682,Solved
M_Cg?e?GWJIQWgaa?,14,25,5,5.9874587732,0.9874587732,1.1974917546,Solved
M`O?D?JDQKB@?dHG_,14,24,5,5.9874220241,0.9874220241,1.1974844048,Solved
M@aAA?@?hGbDIgDS?,14,23,5,5.9874154854,0.9874154854,1.1974830971,Solved
M_A?xGKAB_cQCXO[?,14,25,5,5.9874143541,0.9874143541,1.1974828708,Solved
Mo?G_CH@PCeEPIUO?,14,24,5,5.9874101644,0.9874101644,1.1974820329,Solved
McG?gGGG_HaMQQWw?,14,25,5,5.9873887515,0.9873887515,1.1974777503,Solved
Ma??WpCa@GeC_rG{?,14,26,5,5.9873632666,0.9873632666,1.1974726533,Solved
MGCK?cD@O`GRGEaG_,14,23,5,5.9873529426,0.9873529426,1.1974705885,Solved
M_CHI?BCP_?bIH_M?,14,23,5,5.9873414151,0.9873414151,1.1974682830,Solved
MgCGC?RKPAGpAa@K_,14,24,5,5.9873413512,0.9873413512,1.1974682702,Solved
MoCGG?`?ocIAHRQM?,14,24,5,5.9873192664,0.9873192664,1.1974638533,Solved
M_?PCDGB?qCcOfK[?,14,25,5,5.9873184039,0.9873184039,1.1974636808,Solved
Mg??XCoD?o?dAT_]?,14,24,5,5.9872711948,0.9872711948,1.1974542390,Solved
M?Da?SQ_[KEBQGgO_,14,25,5,5.9872679269,0.9872679269,1.1974535854,Solved
M_GGg_`@ICOGAFKF?,14,23,5,5.9872679027,0.9872679027,1.1974535805,Solved
MoC?PDC?_`_hIDTC?,14,23,5,5.9872460075,0.9872460075,1.1974492015,Solved
MhCK?AHCaACP@T@M?,14,24,5,5.9872421211,0.9872421211,1.1974484242,Solved
M`QAC?B?pPAbECHG_,14,24,5,5.9872237465,0.9872237465,1.1974447493,Solved
M?CaA?UBPcPHgooK?,14,25,5,5.9872162493,0.9872162493,1.1974432499,Solved
M?@COoqH?okG`Bo[?,14,25,5,5.9871786361,0.9871786361,1.1974357272,Solved
Mg?@@_SEA[?iAh_{?,14,25,5,5.9871575239,0.9871575239,1.1974315048,Solved
M_??Z@OH?o`kgics?,14,26,5,5.9871538537,0.9871538537,1.1974307707,Solved
MKo?G?H?oIEBhKSi?,14,25,5,5.9871500769,0.9871500769,1.1974300154,Solved
M_CcA?oBGgD@?x?u?,14,23,5,5.9871246699,0.9871246699,1.1974249340,Solved
Mo?I?OCDOpCXGkSW?,14,24,5,5.9871246693,0.9871246693,1.1974249339,Solved
M_CkAD?_GL@JKcKW?,14,25,5,5.9871246680,0.9871246680,1.1974249336,Solved
M`?G??iDWqCpPoao?,14,25,5,5.9871246676,0.9871246676,1.1974249335,Solved
M_D?GG_CgRDIKa_w?,14,24,5,5.9871246667,0.9871246667,1.1974249333,Solved
M__PA?H@_QaSHB[K?,14,24,5,5.9871159075,0.9871159075,1.1974231815,Solved
M?PS?oaH?CbDgQo[?,14,25,5,5.9871152329,0.9871152329,1.1974230466,Solved
MC@COGWEPGgDGpWw?,14,25,5,5.9871151500,0.9871151500,1.1974230300,Solved
M_H@_oG_a@_mLA`w?,14,26,5,5.9871151179,0.9871151179,1.1974230236,Solved
M@?IKSWHM?wCIaDP_,14,27,5,5.9871093189,0.9871093189,1.1974218638,Solved
M`??ggcAIQORagWS_,14,26,5,5.9871093181,0.9871093181,1.1974218636,Solved
M_CaC?B?ogdDkGRC_,14,25,5,5.9871093154,0.9871093154,1.1974218631,Solved
M_??WWSIJAQPggSS_,14,26,5,5.9871093153,0.9871093153,1.1974218631,Solved
MoC?gWICQGGeGeGY?,14,25,5,5.9871048617,0.9871048617,1.1974209723,Solved
McG?_GKH_QaDOpWw?,14,25,5,5.9871039337,0.9871039337,1.1974207867,Solved
MQ_O@?QOXH@XBcRo?,14,26,5,5.9871027813,0.9871027813,1.1974205563,Solved
M_?Gd@_W?T?qDUEX?,14,25,5,5.9871025056,0.9871025056,1.1974205011,Solved
Ma?K?OCHPPAXCkWw?,14,25,5,5.9871005078,0.9871005078,1.1974201016,Solved
M`A?GTAO`PBADUHX?,14,26,5,5.9870989232,0.9870989232,1.1974197846,Solved
MS@?WG_CIQa[aWWc_,14,26,5,5.9870986215,0.9870986215,1.1974197243,Solved
MGCAHGccSP@UCqp@_,14,27,5,5.9870972279,0.9870972279,1.1974194456,Solved
M`P??CMIOiOKDdIb?,14,27,5,5.9870972275,0.9870972275,1.1974194455,Solved
M_CAIG_CgROcITKb?,14,26,5,5.9870972260,0.9870972260,1.1974194452,Solved
M_D`_OOgQ@``?x`w?,14,26,5,5.9870972256,0.9870972256,1.1974194451,Solved
M`??gqGQ@HCaOx_u?,14,26,5,5.9870972253,0.9870972253,1.1974194451,Solved
MGCAGgKgT@@XCkp@_,14,27,5,5.9870972243,0.9870972243,1.1974194449,Solved
M`?CSOeDObCQRBRB?,14,28,5,5.9870972243,0.9870972243,1.1974194449,Solved
M_G[A?QCOM@FWcgW?,14,25,5,5.9870972243,0.9870972243,1.1974194449,Solved
MoCOP?_BGdGhOs`w?,14,26,5,5.9870972239,0.9870972239,1.1974194448,Solved
M`?C?SIHOhP_SLWR?,14,26,5,5.9870972236,0.9870972236,1.1974194447,Solved
M`?@ALCEhQP_CJb__,14,27,5,5.9870972232,0.9870972232,1.1974194446,Solved
M_D?GQA@XBAPID[o?,14,25,5,5.9870739808,0.9870739808,1.1974147962,Solved
MQA?GOCQ_bc[eGWo_,14,26,5,5.9870739610,0.9870739610,1.1974147922,Solved
MGCaC?EAOa?rsKiI?,14,25,5,5.9870731964,0.9870731964,1.1974146393,Solved
MG_@IGWHGOaHohcq?,14,26,5,5.9870731954,0.9870731954,1.1974146391,Solved
M?ED?OcCHIHBPsSw?,14,26,5,5.9870729172,0.9870729172,1.1974145834,Solved
M@?ISKWDE?WEIUHi?,14,27,5,5.9870726476,0.9870726476,1.1974145295,Solved
M?D@ICHWChOUL@aS_,14,27,5,5.9870720008,0.9870720008,1.1974144002,Solved
MI__O_H?ogcT`Kpo?,14,26,5,5.9870708779,0.9870708779,1.1974141756,Solved
MQC??hBASCcqBIZ_?,14,26,5,5.9870697557,0.9870697557,1.1974139511,Solved
M`_@?`CAgRApHSRo?,14,26,5,5.9870648100,0.9870648100,1.1974129620,Solved
MA_`_O`DGEhC`Bpo?,14,26,5,5.9870622250,0.9870622250,1.1974124450,Solved
M`?G?@FaoqCpi_TO_,14,27,5,5.9870615654,0.9870615654,1.1974123131,Solved
MA__?KaE?KuGQJo[?,14,26,5,5.9870601934,0.9870601934,1.1974120387,Solved
MK??XIBEHGh_CbqO_,14,27,5,5.9870601548,0.9870601548,1.1974120310,Solved
MK@?GoGCGIcTqcgw?,14,26,5,5.9870582891,0.9870582891,1.1974116578,Solved
M?CcIH_aB?`XC{dH?,14,27,5,5.9870582667,0.9870582667,1.1974116533,Solved
MO??gWKWH`HPcToq?,14,27,5,5.9870582634,0.9870582634,1.1974116527,Solved
MGA?W_KGX`PHSdoq?,14,27,5,5.9870582629,0.9870582629,1.1974116526,Solved
MQ?GGgaa_oCXPMqW?,14,27,5,5.9870582618,0.9870582618,1.1974116524,Solved
M@?IIPGHSSQEDIgo_,14,27,5,5.9870582612,0.9870582612,1.1974116522,Solved
MG?[SQCGQcbEP`KW_,14,28,5,5.9870582612,0.9870582612,1.1974116522,Solved
M@?IIPGcGhCiabgq?,14,28,5,5.9870582598,0.9870582598,1.1974116520,Solved
MGAKS@SEOqCVPEKo_,14,29,5,5.9870582588,0.9870582588,1.1974116518,Solved
M@?GqPCPcIQAIJgw?,14,27,5,5.9870582578,0.9870582578,1.1974116516,Solved
MK?GHCWGgghP`XqQ?,14,28,5,5.9870582571,0.9870582571,1.1974116514,Solved
M?C`AKSWCgOMQbak?,14,27,5,5.9870582564,0.9870582564,1.1974116513,Solved
M@O?kGcDCO`MOyw`?,14,27,5,5.9870582563,0.9870582563,1.1974116513,Solved
M@EA?hHGsDW?BFJ`?,14,27,5,5.9870582559,0.9870582559,1.1974116512,Solved
M@?KHR@oASAjEcHI_,14,28,5,5.9870582554,0.9870582554,1.1974116511,Solved
MG?[SQCOacBEHRK[?,14,28,5,5.9870582553,0.9870582553,1.1974116511,Solved
MK_G?OVGQGCXEeTc?,14,27,5,5.9870522248,0.9870522248,1.1974104450,Solved
MK??@K]GcSHaDEqO_,14,27,5,5.9870376058,0.9870376058,1.1974075212,Solved
MGCGQeSa@I?VHcs@_,14,28,5,5.9870374924,0.9870374924,1.1974074985,Solved
MK?G??jPoqAgi`pa?,14,27,5,5.9870200541,0.9870200541,1.1974040108,Solved
M@?Y?`DQSQCRagh_?,14,26,5,5.9870184657,0.9870184657,1.1974036931,Solved
MGCGPMSa@G?VSesP?,14,28,5,5.9870171378,0.9870171378,1.1974034276,Solved
M?EE@GPAQHGaIhKe?,14,26,5,5.9870137240,0.9870137240,1.1974027448,Solved
M?D@?T@`m?DDLQd`?,14,27,5,5.9870124557,0.9870124557,1.1974024911,Solved
MK_?WgHAQDCQLETH?,14,27,5,5.9870087429,0.9870087429,1.1974017486,Solved
MG?G?m@IcsCsTKu@?,14,28,5,5.9870057085,0.9870057085,1.1974011417,Solved
M?EAIGQAU?CfIYKe?,14,27,5,5.9869996053,0.9869996053,1.1973999211,Solved
MA?G_SdIBGQJ_mpc?,14,28,5,5.9869993387,0.9869993387,1.1973998677,Solved
M_?_OoWgR@ArPk`q?,14,28,5,5.9869992254,0.9869992254,1.1973998451,Solved
MGCSKI?BIceIIYQh?,14,29,5,5.9869992253,0.9869992253,1.1973998451,Solved
M@aAIGaCOXbKIcoB_,14,28,5,5.9869992239,0.9869992239,1.1973998448,Solved
M_G_ogoKCXGZRC_w_,14,29,5,5.9869992234,0.9869992234,1.1973998447,Solved
MG?[q_g?{GoaIRSJ?,14,29,5,5.9869992231,0.9869992231,1.1973998446,Solved
M_?HOCtk?kHJTOiA_,14,29,5,5.9869992229,0.9869992229,1.1973998446,Solved
MGCOC]OQ`KQOHLQJ?,14,28,5,5.9869992223,0.9869992223,1.1973998445,Solved
M@AIIGiESOW?CZGf?,14,27,5,5.9869992216,0.9869992216,1.1973998443,Solved
M@?IIPGa@Iaecigp?,14,28,5,5.9869992198,0.9869992198,1.1973998440,Solved
M_Ch`OSKAAgE`pai?,14,28,5,5.9869992197,0.9869992197,1.1973998439,Solved
M`?@?aIPaJPIF_JO?,14,26,5,5.9869992193,0.9869992193,1.1973998439,Solved
M_GaC_FQOw?RKHf_?,14,27,5,5.9869992190,0.9869992190,1.1973998438,Solved
M@?ME@CaHTAjEWHc_,14,29,5,5.9869992190,0.9869992190,1.1973998438,Solved
M_KPH`@OPHARaebH?,14,29,5,5.9869992189,0.9869992189,1.1973998438,Solved
MGCGSgc?xKISaFsE?,14,29,5,5.9869992189,0.9869992189,1.1973998438,Solved
MKCOAOcBc?a\HqQi?,14,28,5,5.9869992188,0.9869992188,1.1973998438,Solved
M@?IKHCEIQDWcJge?,14,28,5,5.9869992186,0.9869992186,1.1973998437,Solved
M_??WWSILDIJWWcc_,14,28,5,5.9869992184,0.9869992184,1.1973998437,Solved
M`C`OgKBCDGJScgW_,14,28,5,5.9869992183,0.9869992183,1.1973998437,Solved
MGCO[IA`AaDFKcQW_,14,28,5,5.9869992183,0.9869992183,1.1973998437,Solved
