g6,edges,alpha,theta,gap,ratio,theta_ub,status
L?AAD?sX?sRADo,21,5,5.7542540894,0.7542540894,1.1508508179,5.80184680,Solved
L?AAD?oEAgBoai,20,5,5.7540467515,0.7540467515,1.1508093503,5.81231928,Solved
L?AA@BOT@oDOao,19,5,5.7539556584,0.7539556584,1.1507911317,5.78939872,Solved
L?AAD@OJEoCsVO,22,5,5.7536992300,0.7536992300,1.1507398460,5.79000156,Solved
L?AAD@OI@g@sDs,20,5,5.7536698900,0.7536698900,1.1507339780,5.79353838,Solved
L?AAD?oNBg@wm_,23,5,5.7536641959,0.7536641959,1.1507328392,5.78943951,Solved
L?AA@BOJLoTO^?,23,5,5.7536641947,0.7536641947,1.1507328389,5.83664163,Solved
L?AAD?sXDcAwRQ,23,5,5.7536641940,0.7536641940,1.1507328388,5.84476618,Solved
L?AAD?sXAoUODo,21,5,5.7536641938,0.7536641938,1.1507328388,5.84253604,Solved
L?AA@AOTCsF_Jg,21,5,5.7536641931,0.7536641931,1.1507328386,5.84647069,Solved
L?AA@BOT@oDsic,22,5,5.7536641931,0.7536641931,1.1507328386,5.84577723,Solved
L?AAD?sXDcAwec,23,5,5.7536641930,0.7536641930,1.1507328386,5.84572825,Solved
L?AAD?WLBGVOFo,22,5,5.7536641929,0.7536641929,1.1507328386,5.78259795,Solved
L?AAD@OJBgTCBW,21,5,5.7536641927,0.7536641927,1.1507328385,5.86632673,Solved
L?AAD?sX?sVOFo,23,5,5.7536641926,0.7536641926,1.1507328385,5.76669802,Solved
L?AAD@OJDoBgHg,21,5,5.7536641925,0.7536641925,1.1507328385,5.78787171,Solved
L?AAD?oeAgBgai,21,5,5.7536641924,0.7536641924,1.1507328385,5.80305431,Solved
L?AAD?sX@sRODo,22,5,5.7536641923,0.7536641923,1.1507328385,5.79027830,Solved
L?AAD?sXDcJGDo,22,5,5.7536641919,0.7536641919,1.1507328384,5.82438952,Solved
L?AAD?WLFOHgL_,21,5,5.7536641917,0.7536641917,1.1507328383,5.77166022,Solved
L?AEB?WUBgBWHL,23,5,5.7536641915,0.7536641915,1.1507328383,5.77015252,Solved
L?AAD?sX?sUOFo,22,5,5.7536641914,0.7536641914,1.1507328383,5.80259849,Solved
L?AA@AOT@wVOJg,22,5,5.7536641909,0.7536641909,1.1507328382,5.84199358,Solved
L?AAD?sX?sTOFo,22,5,5.7536641907,0.7536641907,1.1507328381,5.77472919,Solved
L?AAD?sXDcAwN_,23,5,5.7536641907,0.7536641907,1.1507328381,5.82695470,Solved
L?AEB?WUBgBgGl,23,5,5.7536641906,0.7536641906,1.1507328381,5.76817293,Solved
L?AAD?sXDcAw^?,23,5,5.7536641905,0.7536641905,1.1507328381,5.83570329,Solved
L?AAD?sXDcBWFo,23,5,5.7536641903,0.7536641903,1.1507328381,5.77221954,Solved
L?AAD?sX?sUODo,21,5,5.7536641902,0.7536641902,1.1507328380,5.85442589,Solved
L?AAD?sX?suODo,22,5,5.7536641901,0.7536641901,1.1507328380,5.85079876,Solved
L?AAD?WLF_CsTO,21,5,5.7536641900,0.7536641900,1.1507328380,5.84180404,Solved
L?AAD?oeAgBgaI,20,5,5.7536641900,0.7536641900,1.1507328380,5.84928638,Solved
L?AAD?sXDcBWDo,22,5,5.7536641898,0.7536641898,1.1507328380,5.84583989,Solved
L?AA@aHMBOAoe_,20,5,5.7536568430,0.7536568430,1.1507313686,5.79025728,Solved
L?AAD@OICcB_Eo,18,5,5.7536131224,0.7536131224,1.1507226245,5.76741881,Solved
L?AAD@OICcF_BW,19,5,5.7535942994,0.7535942994,1.1507188599,5.78942613,Solved
L?AAD@OI@gAYJG,19,5,5.7533161523,0.7533161523,1.1506632305,5.79900477,Solved
L?AA@BOT@oDOBw,20,5,5.7532904458,0.7532904458,1.1506580892,5.79720651,Solved
L?AAD?sXCo@WDo,20,5,5.7531728316,0.7531728316,1.1506345663,5.78342332,Solved
L?AAD?sXCo@WFo,21,5,5.7531493614,0.7531493614,1.1506298723,5.78328479,Solved
L?AAD?sXCo@Wk_,20,5,5.7530869077,0.7530869077,1.1506173815,5.78551879,Solved
L?AAD@OIAWUOCq,19,5,5.7530559878,0.7530559878,1.1506111976,5.79169204,Solved
L?AAD@oIaoAoTC,20,5,5.7529778957,0.7529778957,1.1505955791,5.77283122,Solved
L?AAD@OIAWQOEo,18,5,5.7529699599,0.7529699599,1.1505939920,5.78495521,Solved
L?AAD@oIao@oTS,21,5,5.7529578178,0.7529578178,1.1505915636,5.78905692,Solved
L?AAD?oFAo@we_,20,5,5.7529443952,0.7529443952,1.1505888790,5.80843529,Solved
L?AAD@OIAWUOAw,19,5,5.7529177855,0.7529177855,1.1505835571,5.78705440,Solved
L?AAD@Oi@WBGBo,19,5,5.7526806232,0.7526806232,1.1505361246,5.81330204,Solved
L?AA@BOTDOBGao,19,5,5.7526058271,0.7526058271,1.1505211654,5.79802943,Solved
L?AADAoFAgDOAY,20,5,5.7525583546,0.7525583546,1.1505116709,5.79523683,Solved
L?AEB?WU@HFOEo,21,5,5.7525583533,0.7525583533,1.1505116707,5.76676530,Solved
L?AAD@OIAWDoDs,20,5,5.7524985311,0.7524985311,1.1504997062,5.77630872,Solved
L?AAD@oIagAwm?,21,5,5.7524338944,0.7524338944,1.1504867789,5.80796059,Solved
L?AAD@oIagRODo,21,5,5.7524210063,0.7524210063,1.1504842013,5.77721202,Solved
L?AA@aHM@WY?Bp,21,5,5.7524190393,0.7524190393,1.1504838079,5.79914159,Solved
L?AAD@W[?[UORP,22,5,5.7524190375,0.7524190375,1.1504838075,5.79071723,Solved
L?AA@BOmDSM_Jg,23,5,5.7524190343,0.7524190343,1.1504838069,5.84588080,Solved
L?AA@aHM@WY?BP,20,5,5.7524190342,0.7524190342,1.1504838068,5.84867374,Solved
L?ABAaIeB_TGG[,22,5,5.7524190340,0.7524190340,1.1504838068,5.85774718,Solved
L?AE@bGY@g@XJ_,22,5,5.7524190332,0.7524190332,1.1504838066,5.78379778,Solved
L?AA@AWT@[]?ic,22,5,5.7524190329,0.7524190329,1.1504838066,5.83566855,Solved
L?ABA_gaToQSPF,23,5,5.7524190328,0.7524190328,1.1504838066,5.77170379,Solved
L?AAD@oIagBgBw,22,5,5.7524190327,0.7524190327,1.1504838065,5.80633726,Solved
L?AAD?oFFOHKDb,22,5,5.7524190325,0.7524190325,1.1504838065,5.79822137,Solved
L?AA@BOTDoDoic,22,5,5.7524190319,0.7524190319,1.1504838064,5.85212412,Solved
L?AA@AWT@S}?N_,22,5,5.7524190315,0.7524190315,1.1504838063,5.82721261,Solved
L?AA@BOT@TF_m_,22,5,5.7524190312,0.7524190312,1.1504838062,5.84879493,Solved
L?AAD@oRDcAwV?,22,5,5.7524190311,0.7524190311,1.1504838062,5.77688870,Solved
L?AAD?oFAgT@Ay,21,5,5.7524190308,0.7524190308,1.1504838062,5.80818906,Solved
L?AAD@W[?YBWka,22,5,5.7524190307,0.7524190307,1.1504838061,5.78464723,Solved
L?AA@BOTDoTOJg,22,5,5.7524190304,0.7524190304,1.1504838061,5.85318698,Solved
L?AA@BOTDoDoac,21,5,5.7524190303,0.7524190303,1.1504838061,5.85423893,Solved
L?AAD@oI_yIgBw,23,5,5.7524190303,0.7524190303,1.1504838061,5.79153766,Solved
L?AAD?oFBoXCRW,22,5,5.7524190303,0.7524190303,1.1504838061,5.85338656,Solved
L?AA@BOTCoDoic,21,5,5.7524190298,0.7524190298,1.1504838060,5.85198612,Solved
L?AA@AWT@[]?ac,21,5,5.7524190298,0.7524190298,1.1504838060,5.83543447,Solved
L?AA@BOTCoDoac,20,5,5.7524190297,0.7524190297,1.1504838059,5.84219723,Solved
L?ABAaIeB_CgJO,21,5,5.7524190294,0.7524190294,1.1504838059,5.78261316,Solved
L?AA@BOTCo@oic,20,5,5.7524190290,0.7524190290,1.1504838058,5.84845807,Solved
L?AAD?cuF_HKVO,23,5,5.7524190288,0.7524190288,1.1504838058,5.84212099,Solved
L?AAD@oIagAwm_,22,5,5.7524190288,0.7524190288,1.1504838058,5.78489922,Solved
L?AAD?cuBgHKVO,23,5,5.7524190287,0.7524190287,1.1504838057,5.83673309,Solved
L?AAD@oIagAwk_,21,5,5.7524190287,0.7524190287,1.1504838057,5.84655121,Solved
L?AA@BOmDS@[uO,23,5,5.7524190287,0.7524190287,1.1504838057,5.83035916,Solved
L?AAD@Oi@g@oDs,20,5,5.7523773031,0.7523773031,1.1504754606,5.79843942,Solved
L?AAD@OJ@o@wi_,20,5,5.7523672493,0.7523672493,1.1504734499,5.81123577,Solved
L?AAD@OICcB_Dc,18,5,5.7523500755,0.7523500755,1.1504700151,5.76611552,Solved
L?AA@AWT@SYG]?,20,5,5.7523008023,0.7523008023,1.1504601605,5.81578544,Solved
L?AAD@OIAWBOBw,19,5,5.7522782165,0.7522782165,1.1504556433,5.77571590,Solved
L?AAD?oeAg@SF_,19,5,5.7521357500,0.7521357500,1.1504271500,5.79878005,Solved
L?AAD@OI@cAqQQ,19,5,5.7521311487,0.7521311487,1.1504262297,5.79350240,Solved
L?AAD?oeAg@SQW,19,5,5.7520988749,0.7520988749,1.1504197750,5.79398902,Solved
L?AAD@OI@cHgBg,19,5,5.7520945553,0.7520945553,1.1504189111,5.79911562,Solved
L?AAD@OIAWDoca,19,5,5.7520945544,0.7520945544,1.1504189109,5.79070903,Solved
L?AAD@oIaoB_Bw,21,5,5.7520878424,0.7520878424,1.1504175685,5.82015479,Solved
L?AAD@OIAWROCe,19,5,5.7520374621,0.7520374621,1.1504074924,5.77879489,Solved
L?AAD@OIAWFOBw,20,5,5.7520164853,0.7520164853,1.1504032971,5.78606034,Solved
L?AAD@OIAWBOHg,18,5,5.7519623319,0.7519623319,1.1503924664,5.77939650,Solved
L?AAD?oFAo@sM_,20,5,5.7519556531,0.7519556531,1.1503911306,5.80294928,Solved
L?AAD?wLAg@WiA,20,5,5.7519178102,0.7519178102,1.1503835620,5.81470575,Solved
L?AAD?oeAgHKAi,20,5,5.7515496703,0.7515496703,1.1503099341,5.78739569,Solved
L?AEB?We@gBoXK,22,5,5.7515259890,0.7515259890,1.1503051978,5.78775202,Solved
L?AAD@oIawJ_Bw,23,5,5.7515172032,0.7515172032,1.1503034406,5.76717870,Solved
L?AAD@oI_wJ_Bw,22,5,5.7515171967,0.7515171967,1.1503034393,5.79520008,Solved
L?AAD@oIagJ_Bw,22,5,5.7515171967,0.7515171967,1.1503034393,5.79435756,Solved
L?AA@AWT@cHGco,19,5,5.7514893544,0.7514893544,1.1502978709,5.78815032,Solved
L?AAD@OIAWDoKa,19,5,5.7514439884,0.7514439884,1.1502887977,5.79007036,Solved
L?AAD@OJDoBgJ_,21,5,5.7513546586,0.7513546586,1.1502709317,5.78180383,Solved
L?AADAoFAgDOAq,20,5,5.7513531850,0.7513531850,1.1502706370,5.81134776,Solved
L?AAD?oEAgDoAY,19,5,5.7512968440,0.7512968440,1.1502593688,5.77802938,Solved
L?AAD@OI?wFODs,20,5,5.7512173400,0.7512173400,1.1502434680,5.82374966,Solved
L?AAD@OIAWUOCu,20,5,5.7512173386,0.7512173386,1.1502434677,5.79849299,Solved
L?AAD@oIag@[L_,21,5,5.7511918553,0.7511918553,1.1502383711,5.80069550,Solved
L?AAD@oIag@[N_,22,5,5.7511916300,0.7511916300,1.1502383260,5.79303495,Solved
L?AAD@OIAW@sm_,20,5,5.7511882247,0.7511882247,1.1502376449,5.79788877,Solved
L?AA@BOT@oDOuO,20,5,5.7510415947,0.7510415947,1.1502083189,5.80214543,Solved
L?AA@BOT@oDOUO,19,5,5.7510415926,0.7510415926,1.1502083185,5.80180552,Solved
L?AAD@OIAWROHg,19,5,5.7509976380,0.7509976380,1.1501995276,5.78668778,Solved
L?AAD?oFAo@wm_,21,5,5.7509383705,0.7509383705,1.1501876741,5.81381819,Solved
L?AADb_M?[FORO,22,5,5.7508946376,0.7508946376,1.1501789275,5.77972989,Solved
L?AAD?oeAg@wFO,20,5,5.7507518560,0.7507518560,1.1501503712,5.80747724,Solved
L?AAD?wLAgPODo,20,5,5.7506376045,0.7506376045,1.1501275209,5.80813412,Solved
L?AAD@OIAWDoka,20,5,5.7506331997,0.7506331997,1.1501266399,5.79801996,Solved
L?AAD?wLEOIgL_,21,5,5.7505768359,0.7505768359,1.1501153672,5.79575857,Solved
L?AAD@oR?sUOBw,22,5,5.7505446585,0.7505446585,1.1501089317,5.77471422,Solved
L?AAD?wLAQZ?Ha,21,5,5.7505224420,0.7505224420,1.1501044884,5.81254685,Solved
L?AAD?sX?s\?Do,21,5,5.7504820612,0.7504820612,1.1500964122,5.79805616,Solved
L?AAD@Oi@cHHDc,20,5,5.7503917830,0.7503917830,1.1500783566,5.80237592,Solved
L?AAD@Oi@gAwM_,20,5,5.7503861935,0.7503861935,1.1500772387,5.83139484,Solved
L?AAD@OI@cJ_JG,19,5,5.7503475534,0.7503475534,1.1500695107,5.78514867,Solved
L?AA@AOT@wTOeO,20,5,5.7503430642,0.7503430642,1.1500686128,5.80391782,Solved
L?AA@AWTDSF_eO,21,5,5.7503324745,0.7503324745,1.1500664949,5.79626843,Solved
L?AAD@OIAWQPDs,20,5,5.7503276714,0.7503276714,1.1500655343,5.78181955,Solved
L?AAD@OI@gAqJG,19,5,5.7502077519,0.7502077519,1.1500415504,5.77511951,Solved
L?AAD?wX?wQOAs,20,5,5.7502063194,0.7502063194,1.1500412639,5.80294437,Solved
L?AE@aoRAJFO]?,23,5,5.7501656025,0.7501656025,1.1500331205,5.76457157,Solved
L?AAD?oEAgXCL_,19,5,5.7501486510,0.7501486510,1.1500297302,5.76817283,Solved
L?AAD@OICcB_Fo,19,5,5.7501186209,0.7501186209,1.1500237242,5.78046536,Solved
L?AAD@W[@KEoQQ,21,5,5.7499730391,0.7499730391,1.1499946078,5.82121085,Solved
L?AAD@OI@cAY^?,20,5,5.7499188539,0.7499188539,1.1499837708,5.78094100,Solved
L?AAD@OI@gDcDs,20,5,5.7498207259,0.7498207259,1.1499641452,5.78783482,Solved
L?AEB?WU@HEoAq,21,5,5.7497677225,0.7497677225,1.1499535445,5.80270901,Solved
L?AAD?oFEoHgF_,21,5,5.7496930079,0.7496930079,1.1499386016,5.79367587,Solved
L?AAD@OICcL_Bg,19,5,5.7496455952,0.7496455952,1.1499291190,5.77917752,Solved
L?AA@AWT@c@WUO,19,5,5.7495206765,0.7495206765,1.1499041353,5.77461008,Solved
L?AAD?oFAo@sL_,20,5,5.7495205093,0.7495205093,1.1499041019,5.78219980,Solved
L?AA@AWT@[YGac,21,5,5.7494546510,0.7494546510,1.1498909302,5.78438093,Solved
L?AEB?We?{F_XK,23,5,5.7493314321,0.7493314321,1.1498662864,5.76441832,Solved
L?AAD@oIagFOBw,22,5,5.7493314298,0.7493314298,1.1498662860,5.78778592,Solved
L?AAD@oIagBgm?,21,5,5.7492525170,0.7492525170,1.1498505034,5.80929464,Solved
L?AAD@oR?sFOBg,21,5,5.7492051989,0.7492051989,1.1498410398,5.77833608,Solved
L?AAD@oIaW@sM_,21,5,5.7492051947,0.7492051947,1.1498410389,5.78715269,Solved
L?AA@AWT@cXG]?,20,5,5.7491446004,0.7491446004,1.1498289201,5.81338758,Solved
L?AA@AWT@SL_cQ,20,5,5.7491362860,0.7491362860,1.1498272572,5.80237648,Solved
L?AEB?WU@Dbg^?,23,5,5.7490657342,0.7490657342,1.1498131468,5.76048489,Solved
L?AEB?WU@HEoEq,22,5,5.7488733493,0.7488733493,1.1497746699,5.78902823,Solved
L?AA@BOT@o@WeO,19,5,5.7487767388,0.7487767388,1.1497553478,5.79494617,Solved
L?AAD?wLEOHgKa,21,5,5.7487716223,0.7487716223,1.1497543245,5.78587417,Solved
L?AA@AWT@SQH^?,21,5,5.7487544504,0.7487544504,1.1497508901,5.79077913,Solved
L?AAD@OIAWBOJg,19,5,5.7487372518,0.7487372518,1.1497474504,5.77228999,Solved
L?AA@AWT@c@WFO,19,5,5.7486273019,0.7486273019,1.1497254604,5.77890702,Solved
L?AAD?sXCcBWBQ,21,5,5.7485918867,0.7485918867,1.1497183773,5.79118956,Solved
L?AAD?wLEOHgDa,21,5,5.7485853596,0.7485853596,1.1497170719,5.78508349,Solved
L?AAD?oeAg@[UO,20,5,5.7485709833,0.7485709833,1.1497141967,5.79747041,Solved
L?AAD@OICcBoDo,19,5,5.7485380695,0.7485380695,1.1497076139,5.78875838,Solved
L?AAD?oeAg@[VO,21,5,5.7485146289,0.7485146289,1.1497029258,5.79337078,Solved
L?AAD?oEAgAwai,20,5,5.7482214580,0.7482214580,1.1496442916,5.78569454,Solved
L?AAD?wLAWXAk_,21,5,5.7481529142,0.7481529142,1.1496305828,5.79285252,Solved
L?AADbGR@oEck_,22,5,5.7481529103,0.7481529103,1.1496305821,5.75946667,Solved
L?AAD@Oi@gAWF_,19,5,5.7480915551,0.7480915551,1.1496183110,5.79361239,Solved
L?AAD@Oi@gBoDo,20,5,5.7480301082,0.7480301082,1.1496060216,5.81642728,Solved
L?AAD@OIAWROJg,20,5,5.7479918985,0.7479918985,1.1495983797,5.77984988,Solved
L?AAD?sX?sPQy?,21,5,5.7479716713,0.7479716713,1.1495943343,5.80865439,Solved
L?AAD?sX?sTOEs,22,5,5.7479640143,0.7479640143,1.1495928029,5.77710544,Solved
L?AAD@Oi?wDoCs,20,5,5.7478535394,0.7478535394,1.1495707079,5.79093837,Solved
L?AAD@OJBgTCBw,22,5,5.7476998913,0.7476998913,1.1495399783,5.79107674,Solved
L?AAD?sXCsBWN?,22,5,5.7476486281,0.7476486281,1.1495297256,5.78017683,Solved
L?AAD@ce_uF_N?,23,5,5.7476486275,0.7476486275,1.1495297255,5.75743818,Solved
L?AAD?oFBoBoRW,22,5,5.7476229456,0.7476229456,1.1495245891,5.79513304,Solved
L?AADAoFAgDOAy,21,5,5.7475655243,0.7475655243,1.1495131049,5.79261687,Solved
L?AEB?WU@HF_Fo,22,5,5.7475655233,0.7475655233,1.1495131047,5.76308077,Solved
L?AAD@oR?s@sKc,21,5,5.7475633164,0.7475633164,1.1495126633,5.76441020,Solved
L?AAD?wXCsBWFO,22,5,5.7475566607,0.7475566607,1.1495113321,5.75943337,Solved
L?AAD?wXCc@wZ?,21,5,5.7475566575,0.7475566575,1.1495113315,5.77942957,Solved
L?AAD@W[?UuORO,22,5,5.7475173117,0.7475173117,1.1495034623,5.77578006,Solved
L?AAD?oeAgHKai,21,5,5.7474194827,0.7474194827,1.1494838965,5.79919432,Solved
L?AAD@oIao@[RO,21,5,5.7473773415,0.7473773415,1.1494754683,5.80012117,Solved
L?AA@BOT@oDsm_,22,5,5.7473773403,0.7473773403,1.1494754681,5.84985458,Solved
L?AAD?oeAg@LVO,21,5,5.7473773391,0.7473773391,1.1494754678,5.86244187,Solved
L?AA@BOTDoEoic,22,5,5.7473773379,0.7473773379,1.1494754676,5.85320313,Solved
L?AAD?sX?sUOEs,22,5,5.7473773379,0.7473773379,1.1494754676,5.80349182,Solved
L?AAD?sXDcAYEs,23,5,5.7473773376,0.7473773376,1.1494754675,5.84659827,Solved
L?AAD?sXDcAYQJ,23,5,5.7473773376,0.7473773376,1.1494754675,5.83949959,Solved
L?AA@AWT@wYGId,22,5,5.7473773373,0.7473773373,1.1494754675,5.79287480,Solved
L?AAD@oR?\V?i_,22,5,5.7473773372,0.7473773372,1.1494754674,5.79497588,Solved
L?AAD@oRCT@wy?,22,5,5.7473773370,0.7473773370,1.1494754674,5.84207472,Solved
L?AA@BOTCcF_Jg,21,5,5.7473773369,0.7473773369,1.1494754674,5.84830106,Solved
L?AAD?sXDcBWCs,22,5,5.7473773365,0.7473773365,1.1494754673,5.85776597,Solved
L?AAD?sXCSAYk_,21,5,5.7473773364,0.7473773364,1.1494754673,5.85254636,Solved
L?AAD?sX?sUOCs,21,5,5.7473773363,0.7473773363,1.1494754673,5.85980352,Solved
L?AEB?WU@KbW^?,23,5,5.7473773361,0.7473773361,1.1494754672,5.76919457,Solved
L?AAD?sXDcJGCs,22,5,5.7473773359,0.7473773359,1.1494754672,5.82630306,Solved
L?AAD?sX?sV?Es,22,5,5.7473773356,0.7473773356,1.1494754671,5.78467445,Solved
L?AAD@OJDoCsUP,22,5,5.7473773354,0.7473773354,1.1494754671,5.79387058,Solved
L?AA@AOT@wTQJg,22,5,5.7473773353,0.7473773353,1.1494754671,5.83993430,Solved
L?AEB?WU@HeoEq,23,5,5.7473773352,0.7473773352,1.1494754670,5.76586886,Solved
L?AAD?oFEoEoQX,22,5,5.7473773352,0.7473773352,1.1494754670,5.77202424,Solved
L?AAD?sX@sROCs,22,5,5.7473773347,0.7473773347,1.1494754669,5.78740482,Solved
L?AAD?sXCSAYm_,22,5,5.7473773346,0.7473773346,1.1494754669,5.79314493,Solved
L?AAD?oeAg@kaI,20,5,5.7473773345,0.7473773345,1.1494754669,5.84229972,Solved
L?AAD?oeAg@kai,21,5,5.7473773344,0.7473773344,1.1494754669,5.80603437,Solved
L?AAD?WLEoIgHi,22,5,5.7473773342,0.7473773342,1.1494754668,5.78189196,Solved
L?AA@BOT@TUON_,22,5,5.7473773341,0.7473773341,1.1494754668,5.84724066,Solved
L?AAD?oZBgXCRW,23,5,5.7473773341,0.7473773341,1.1494754668,5.84166049,Solved
L?AAD?sXDcAYVO,23,5,5.7473773339,0.7473773339,1.1494754668,5.83074564,Solved
L?AAD?WLBGRPFo,22,5,5.7473773337,0.7473773337,1.1494754667,5.78180495,Solved
L?AAD?sXDcAYRB,23,5,5.7473773337,0.7473773337,1.1494754667,5.84932166,Solved
L?AA@AOTCsF_Ik,21,5,5.7473773337,0.7473773337,1.1494754667,5.84537058,Solved
L?AA@AWT@k]?ic,22,5,5.7473773337,0.7473773337,1.1494754667,5.84203819,Solved
L?AADBOLAiDsJg,24,5,5.7473773336,0.7473773336,1.1494754667,5.76689193,Solved
L?AEB?WU@kBgGl,23,5,5.7473773334,0.7473773334,1.1494754667,5.76522294,Solved
L?AAD@OJFOJGHh,22,5,5.7473773333,0.7473773333,1.1494754667,5.81324354,Solved
L?AAD?sX?sRQFo,23,5,5.7473773333,0.7473773333,1.1494754667,5.76933143,Solved
L?AAD?sXCcbWFo,23,5,5.7473773331,0.7473773331,1.1494754666,5.77600608,Solved
L?ABAaGBe_ecV?,22,5,5.7473773330,0.7473773330,1.1494754666,5.76705383,Solved
L?AADBOL@sIgHg,22,5,5.7473773330,0.7473773330,1.1494754666,5.83490649,Solved
L?AA@BOT@sUOJg,22,5,5.7473773329,0.7473773329,1.1494754666,5.85452500,Solved
L?AAD?sXCcbWDo,22,5,5.7473773328,0.7473773328,1.1494754666,5.84864049,Solved
L?AAD?sX@sQQDo,22,5,5.7473773327,0.7473773327,1.1494754665,5.84452727,Solved
L?AAD?sXDcAYA],23,5,5.7473773327,0.7473773327,1.1494754665,5.83477643,Solved
L?AAD?sXCoAYm_,22,5,5.7473773326,0.7473773326,1.1494754665,5.77250659,Solved
L?AAD?oeAgBgAy,21,5,5.7473773325,0.7473773325,1.1494754665,5.80028745,Solved
L?AA@BOmDSL_Jg,23,5,5.7473773325,0.7473773325,1.1494754665,5.84236656,Solved
L?AAD?sXDcAYy@,23,5,5.7473773324,0.7473773324,1.1494754665,5.83824449,Solved
L?AAD?sXDcAYA{,23,5,5.7473773324,0.7473773324,1.1494754665,5.82434287,Solved
L?AAD?sXDcAYak,23,5,5.7473773323,0.7473773323,1.1494754665,5.84303531,Solved
L?AEB?We?mJ_XC,22,5,5.7473773322,0.7473773322,1.1494754664,5.78544048,Solved
L?AAD?sX?sRAFo,22,5,5.7473773322,0.7473773322,1.1494754664,5.76336818,Solved
L?AAD?sXDcBWEs,23,5,5.7473773322,0.7473773322,1.1494754664,5.77298527,Solved
L?AAD?wLEOHgLa,22,5,5.7473773321,0.7473773321,1.1494754664,5.77004576,Solved
L?AEB?WU@Kbg^?,23,5,5.7473773321,0.7473773321,1.1494754664,5.76777098,Solved
L?AAD?sXDcAYZ@,23,5,5.7473773320,0.7473773320,1.1494754664,5.84127024,Solved
L?AAD?sX?suOEs,23,5,5.7473773319,0.7473773319,1.1494754664,5.79413441,Solved
L?AAD?sX?sQQFo,22,5,5.7473773317,0.7473773317,1.1494754663,5.80375581,Solved
L?AA@_geBGxGCj,22,5,5.7473773317,0.7473773317,1.1494754663,5.76900382,Solved
L?AAD?sXCoAYk_,21,5,5.7473773316,0.7473773316,1.1494754663,5.84417339,Solved
L?AAD?sXDcAYec,23,5,5.7473773315,0.7473773315,1.1494754663,5.84288570,Solved
L?AAD?sXDcAYFo,23,5,5.7473773314,0.7473773314,1.1494754663,5.85301663,Solved
L?AAD?oEAgXCHc,19,5,5.7469936968,0.7469936968,1.1493987394,5.78245058,Solved
L?AAD?oeAgDoDo,20,5,5.7469924337,0.7469924337,1.1493984867,5.78740992,Solved
L?AAD?oEAgEoAy,20,5,5.7469838370,0.7469838370,1.1493967674,5.78197820,Solved
L?AAD@OICcB_Ds,19,5,5.7469703899,0.7469703899,1.1493940780,5.76770012,Solved
L?AAD@OIAWQQM_,19,5,5.7468807368,0.7468807368,1.1493761474,5.78057586,Solved
L?AAD@OI@cJGHg,19,5,5.7468449459,0.7468449459,1.1493689892,5.79280338,Solved
L?AAD?wTDSBgAs,22,5,5.7468413293,0.7468413293,1.1493682659,5.78342688,Solved
L?AAD@OICcM_AY,19,5,5.7468407246,0.7468407246,1.1493681449,5.77868709,Solved
L?AA@BOT?sDOco,19,5,5.7468232295,0.7468232295,1.1493646459,5.77575559,Solved
L?AAD@OJ@o@[i_,20,5,5.7467151801,0.7467151801,1.1493430360,5.79161089,Solved
L?AAD?oeAWBWFO,20,5,5.7466349596,0.7466349596,1.1493269919,5.79074681,Solved
L?AADbGR@cF_LG,22,5,5.7466243545,0.7466243545,1.1493248709,5.75980334,Solved
L?AAD@OICcJGHI,19,5,5.7465075322,0.7465075322,1.1493015064,5.78150860,Solved
L?AAD@OI@cBoDc,19,5,5.7465064553,0.7465064553,1.1493012911,5.79061553,Solved
L?AAD@oI_w@[SS,21,5,5.7465015279,0.7465015279,1.1493003056,5.78448759,Solved
L?AAD@OI?wUOFo,20,5,5.7464044195,0.7464044195,1.1492808839,5.80457897,Solved
L?AAD@OI?wDcDs,20,5,5.7462936955,0.7462936955,1.1492587391,5.80623618,Solved
L?AAD?oFBo@kL_,21,5,5.7461992654,0.7461992654,1.1492398531,5.82259852,Solved
L?AAD@OICcB_Aw,18,5,5.7461238073,0.7461238073,1.1492247615,5.76786553,Solved
L?AAD@oIag@[^?,22,5,5.7461003743,0.7461003743,1.1492200749,5.79682629,Solved
L?AAD@OI@g@kDs,20,5,5.7460695128,0.7460695128,1.1492139026,5.77540270,Solved
L?AAD@oI_w@[TS,22,5,5.7460447081,0.7460447081,1.1492089416,5.78261170,Solved
L?AAD?wT?]TON?,22,5,5.7460274482,0.7460274482,1.1492054896,5.78219004,Solved
L?AAD?sXCcBIFo,22,5,5.7459573843,0.7459573843,1.1491914769,5.76715590,Solved
L?AAD@OICcJ_Ds,20,5,5.7459432100,0.7459432100,1.1491886420,5.77806864,Solved
L?AAD@OI@g@Wc_,17,5,5.7458445943,0.7458445943,1.1491689189,5.75689794,Solved
L?AAD@OI@g@Wk_,18,5,5.7457623632,0.7457623632,1.1491524726,5.78297030,Solved
L?AAD?wLAg@Wia,21,5,5.7456377820,0.7456377820,1.1491275564,5.80345844,Solved
L?AAD@OI?wEoDc,19,5,5.7455800199,0.7455800199,1.1491160040,5.77775766,Solved
L?AAD?oEAWDoBg,19,5,5.7455800137,0.7455800137,1.1491160027,5.79043165,Solved
L?AA@AWT@SJGN?,20,5,5.7455510732,0.7455510732,1.1491102146,5.80042633,Solved
L?AAD@OIAWEPCu,20,5,5.7455440894,0.7455440894,1.1491088179,5.78283851,Solved
